station,date,prcp,tobs,Month,Year
USC00519523,6/13/14,0,77,6,2014
USC00519523,6/14/14,0,79,6,2014
USC00519523,6/15/14,0,79,6,2014
USC00519523,6/16/14,0,75,6,2014
USC00519523,6/18/14,0,76,6,2014
USC00519523,6/19/14,0,77,6,2014
USC00519523,6/20/14,0.51,74,6,2014
USC00519523,6/21/14,0,77,6,2014
USC00519523,6/22/14,0.01,76,6,2014
USC00519523,6/23/14,0.23,76,6,2014
USC00519523,6/24/14,0.01,75,6,2014
USC00519523,6/25/14,0.07,74,6,2014
USC00519523,6/26/14,0.1,79,6,2014
USC00519523,6/28/14,0,76,6,2014
USC00519523,6/29/14,0.01,74,6,2014
USC00519523,6/30/14,0.07,76,6,2014
USC00519523,7/1/14,0,79,7,2014
USC00519523,7/2/14,0,82,7,2014
USC00519523,7/3/14,0.1,76,7,2014
USC00519523,7/4/14,0,80,7,2014
USC00519523,7/5/14,0.05,74,7,2014
USC00519523,7/6/14,0.07,77,7,2014
USC00519523,7/7/14,0.1,77,7,2014
USC00519523,7/8/14,0,77,7,2014
USC00519523,7/9/14,0.07,74,7,2014
USC00519523,7/10/14,0,81,7,2014
USC00519523,7/11/14,0,81,7,2014
USC00519523,7/12/14,0,81,7,2014
USC00519523,7/13/14,0.06,81,7,2014
USC00519523,7/14/14,0,80,7,2014
USC00519523,7/15/14,0,77,7,2014
USC00519523,7/16/14,0.1,76,7,2014
USC00519523,7/17/14,0,77,7,2014
USC00519523,7/18/14,0,78,7,2014
USC00519523,7/19/14,0,78,7,2014
USC00519523,7/20/14,5.54,76,7,2014
USC00519523,7/21/14,0.07,79,7,2014
USC00519523,7/22/14,0.41,78,7,2014
USC00519523,7/23/14,0,78,7,2014
USC00519523,7/24/14,0,80,7,2014
USC00519523,7/27/14,0,83,7,2014
USC00519523,7/28/14,0,78,7,2014
USC00519523,7/31/14,0,80,7,2014
USC00519523,8/1/14,0,83,8,2014
USC00519523,8/2/14,0,81,8,2014
USC00519523,8/3/14,0,80,8,2014
USC00519523,8/4/14,0,80,8,2014
USC00519523,8/5/14,0,78,8,2014
USC00519523,8/6/14,0.36,78,8,2014
USC00519523,8/8/14,0,82,8,2014
USC00519523,8/9/14,0.12,81,8,2014
USC00519523,8/11/14,0,76,8,2014
USC00519523,8/12/14,0,76,8,2014
USC00519523,8/13/14,0.27,76,8,2014
USC00519523,8/14/14,0,80,8,2014
USC00519523,8/15/14,0,80,8,2014
USC00519523,8/16/14,0.15,82,8,2014
USC00519523,8/17/14,0.05,75,8,2014
USC00519523,8/18/14,0.01,81,8,2014
USC00519523,8/19/14,0,81,8,2014
USC00519523,8/20/14,0,77,8,2014
USC00519523,8/21/14,0.17,80,8,2014
USC00519523,8/22/14,0.02,77,8,2014
USC00519523,8/24/14,0,75,8,2014
USC00519523,8/25/14,0,78,8,2014
USC00519523,8/26/14,0.19,75,8,2014
USC00519523,8/27/14,0.02,80,8,2014
USC00519523,8/28/14,0.03,80,8,2014
USC00519523,8/29/14,0,78,8,2014
USC00519523,8/30/14,0.17,76,8,2014
USC00519523,8/31/14,0,79,8,2014
USC00519523,9/1/14,0,80,9,2014
USC00519523,9/2/14,0.39,79,9,2014
USC00519523,9/3/14,0,82,9,2014
USC00519523,9/4/14,0.04,74,9,2014
USC00519523,9/5/14,0.09,76,9,2014
USC00519523,9/6/14,0.22,77,9,2014
USC00519523,9/7/14,0,80,9,2014
USC00519523,9/8/14,0,78,9,2014
USC00519523,9/9/14,0,78,9,2014
USC00519523,9/10/14,0,79,9,2014
USC00519523,9/11/14,0,81,9,2014
USC00519523,9/12/14,0,80,9,2014
USC00519523,9/13/14,0,78,9,2014
USC00519523,9/14/14,0,80,9,2014
USC00519523,9/15/14,0.3,76,9,2014
USC00519523,9/16/14,0,76,9,2014
USC00519523,9/17/14,0.19,76,9,2014
USC00519523,9/18/14,0.39,75,9,2014
USC00519523,9/21/14,0,79,9,2014
USC00519523,9/24/14,0,76,9,2014
USC00519523,9/25/14,0.08,79,9,2014
USC00519523,9/26/14,0.17,81,9,2014
USC00519523,9/27/14,0.08,79,9,2014
USC00519523,9/28/14,0,82,9,2014
USC00519523,9/29/14,0.36,76,9,2014
USC00519523,9/30/14,0.04,73,9,2014
USC00519523,10/1/14,0.87,75,10,2014
USC00519523,10/2/14,0.02,75,10,2014
USC00519523,10/3/14,0,80,10,2014
USC00519523,10/4/14,0,79,10,2014
USC00519523,10/5/14,0.26,71,10,2014
USC00519523,10/6/14,0.2,73,10,2014
USC00519523,10/7/14,0,74,10,2014
USC00519523,10/8/14,0.04,75,10,2014
USC00519523,10/10/14,0,78,10,2014
USC00519523,10/11/14,0,81,10,2014
USC00519523,10/12/14,0,79,10,2014
USC00519523,10/13/14,0,81,10,2014
USC00519523,10/14/14,0,79,10,2014
USC00519523,10/15/14,0,79,10,2014
USC00519523,10/16/14,0,79,10,2014
USC00519523,10/17/14,0.04,77,10,2014
USC00519523,10/18/14,0.1,81,10,2014
USC00519523,10/19/14,2.61,77,10,2014
USC00519523,10/20/14,1.38,79,10,2014
USC00519523,10/21/14,0,80,10,2014
USC00519523,10/22/14,0.04,78,10,2014
USC00519523,10/23/14,0.6,82,10,2014
USC00519523,10/24/14,0.03,79,10,2014
USC00519523,10/27/14,0,77,10,2014
USC00519523,10/28/14,0,77,10,2014
USC00519523,10/29/14,0.1,77,10,2014
USC00519523,10/30/14,0,77,10,2014
USC00519523,10/31/14,0,75,10,2014
USC00519523,11/1/14,0.09,79,11,2014
USC00519523,11/2/14,0.05,78,11,2014
USC00519523,11/3/14,0.01,78,11,2014
USC00519523,11/4/14,0,77,11,2014
USC00519523,11/5/14,0.07,76,11,2014
USC00519523,11/7/14,0,76,11,2014
USC00519523,11/8/14,0.9,73,11,2014
USC00519523,11/9/14,0.02,71,11,2014
USC00519523,11/10/14,0,65,11,2014
USC00519523,11/11/14,0,75,11,2014
USC00519523,11/12/14,0,67,11,2014
USC00519523,11/13/14,0,74,11,2014
USC00519523,11/14/14,0,70,11,2014
USC00519523,11/15/14,0.65,76,11,2014
USC00519523,11/16/14,0.36,73,11,2014
USC00519523,11/17/14,0.01,75,11,2014
USC00519523,11/20/14,0,75,11,2014
USC00519523,11/21/14,0,76,11,2014
USC00519523,11/22/14,0,74,11,2014
USC00519523,11/23/14,0,69,11,2014
USC00519523,11/24/14,0.1,71,11,2014
USC00519523,11/26/14,0,75,11,2014
USC00519523,11/27/14,0,74,11,2014
USC00519523,11/28/14,0,75,11,2014
USC00519523,11/29/14,0.01,75,11,2014
USC00519523,11/30/14,0,75,11,2014
USC00519523,12/1/14,0,72,12,2014
USC00519523,12/2/14,0,72,12,2014
USC00519523,12/3/14,0.02,73,12,2014
USC00519523,12/4/14,1.02,72,12,2014
USC00519523,12/5/14,0,75,12,2014
USC00519523,12/6/14,0,76,12,2014
USC00519523,12/7/14,0,67,12,2014
USC00519523,12/8/14,0,69,12,2014
USC00519523,12/9/14,0,70,12,2014
USC00519523,12/10/14,0,75,12,2014
USC00519523,12/11/14,0.16,74,12,2014
USC00519523,12/12/14,0.08,71,12,2014
USC00519523,12/13/14,0.11,74,12,2014
USC00519523,12/14/14,0.2,71,12,2014
USC00519523,12/15/14,0.05,72,12,2014
USC00519523,12/16/14,0.05,74,12,2014
USC00519523,12/17/14,0.09,75,12,2014
USC00519523,12/18/14,0,73,12,2014
USC00519523,12/19/14,0,75,12,2014
USC00519523,12/20/14,0,76,12,2014
USC00519523,12/22/14,0,68,12,2014
USC00519523,12/23/14,1.52,71,12,2014
USC00519523,12/24/14,1.01,68,12,2014
USC00519523,12/25/14,0.53,66,12,2014
USC00519523,12/26/14,0,63,12,2014
USC00519523,12/27/14,0,62,12,2014
USC00519523,12/28/14,0,67,12,2014
USC00519523,12/29/14,0,68,12,2014
USC00519523,12/30/14,0,63,12,2014
USC00519523,12/31/14,0.63,56,12,2014
USC00519523,1/1/15,0,65,1,2015
USC00519523,1/2/15,0,68,1,2015
USC00519523,1/3/15,1.23,69,1,2015
USC00519523,1/4/15,0.03,72,1,2015
USC00519523,1/5/15,0,61,1,2015
USC00519523,1/6/15,0,68,1,2015
USC00519523,1/7/15,0,69,1,2015
USC00519523,1/8/15,0,67,1,2015
USC00519523,1/9/15,0,69,1,2015
USC00519523,1/10/15,0,74,1,2015
USC00519523,1/11/15,0,72,1,2015
USC00519523,1/12/15,0,64,1,2015
USC00519523,1/13/15,0,65,1,2015
USC00519523,1/14/15,0,67,1,2015
USC00519523,1/15/15,0,74,1,2015
USC00519523,1/16/15,0.01,74,1,2015
USC00519523,1/17/15,0,74,1,2015
USC00519523,1/18/15,0,67,1,2015
USC00519523,1/19/15,0,69,1,2015
USC00519523,1/20/15,0,64,1,2015
USC00519523,1/21/15,0,65,1,2015
USC00519523,1/22/15,0,64,1,2015
USC00519523,1/23/15,0,73,1,2015
USC00519523,1/24/15,0.47,72,1,2015
USC00519523,1/25/15,0.59,67,1,2015
USC00519523,1/26/15,0.19,71,1,2015
USC00519523,1/27/15,0,72,1,2015
USC00519523,1/28/15,0.1,69,1,2015
USC00519523,1/29/15,0,73,1,2015
USC00519523,1/30/15,0.01,63,1,2015
USC00519523,1/31/15,0,66,1,2015
USC00519523,2/1/15,0.04,66,2,2015
USC00519523,2/2/15,0,76,2,2015
USC00519523,2/4/15,0,74,2,2015
USC00519523,2/5/15,0.05,70,2,2015
USC00519523,2/6/15,0,67,2,2015
USC00519523,2/7/15,0,69,2,2015
USC00519523,2/8/15,0,69,2,2015
USC00519523,2/9/15,0,72,2,2015
USC00519523,2/10/15,0.15,71,2,2015
USC00519523,2/11/15,0,64,2,2015
USC00519523,2/12/15,0,62,2,2015
USC00519523,2/13/15,0,74,2,2015
USC00519523,2/14/15,0.22,74,2,2015
USC00519523,2/15/15,0.97,67,2,2015
USC00519523,2/16/15,0.01,69,2,2015
USC00519523,2/17/15,0,69,2,2015
USC00519523,2/18/15,0,71,2,2015
USC00519523,2/20/15,0,69,2,2015
USC00519523,2/21/15,0.73,73,2,2015
USC00519523,2/22/15,0,75,2,2015
USC00519523,2/23/15,0,73,2,2015
USC00519523,2/24/15,0,74,2,2015
USC00519523,2/25/15,0,73,2,2015
USC00519523,2/26/15,0.03,71,2,2015
USC00519523,2/27/15,0,72,2,2015
USC00519523,2/28/15,1.08,71,2,2015
USC00519523,3/1/15,0.02,72,3,2015
USC00519523,3/2/15,0.11,72,3,2015
USC00519523,3/3/15,0.01,73,3,2015
USC00519523,3/4/15,0.01,72,3,2015
USC00519523,3/5/15,0.16,71,3,2015
USC00519523,3/6/15,0.1,68,3,2015
USC00519523,3/7/15,0.01,69,3,2015
USC00519523,3/8/15,0,69,3,2015
USC00519523,3/9/15,0.03,63,3,2015
USC00519523,3/10/15,0.01,65,3,2015
USC00519523,3/11/15,0,72,3,2015
USC00519523,3/13/15,0,65,3,2015
USC00519523,3/14/15,0,68,3,2015
USC00519523,3/15/15,0,67,3,2015
USC00519523,3/16/15,0,61,3,2015
USC00519523,3/17/15,0,66,3,2015
USC00519523,3/18/15,0,60,3,2015
USC00519523,3/19/15,0,65,3,2015
USC00519523,3/20/15,0,72,3,2015
USC00519523,3/21/15,0.12,75,3,2015
USC00519523,3/22/15,0.1,74,3,2015
USC00519523,3/23/15,0,73,3,2015
USC00519523,3/25/15,0,78,3,2015
USC00519523,3/26/15,0,70,3,2015
USC00519523,3/27/15,0,74,3,2015
USC00519523,3/28/15,0,74,3,2015
USC00519523,3/29/15,1.94,75,3,2015
USC00519523,3/30/15,0.02,76,3,2015
USC00519523,3/31/15,0.15,72,3,2015
USC00519523,4/1/15,0.25,78,4,2015
USC00519523,4/2/15,0,77,4,2015
USC00519523,4/3/15,0,77,4,2015
USC00519523,4/4/15,0,77,4,2015
USC00519523,4/5/15,0,80,4,2015
USC00519523,4/6/15,0,73,4,2015
USC00519523,4/7/15,0,75,4,2015
USC00519523,4/8/15,0.02,73,4,2015
USC00519523,4/9/15,0,73,4,2015
USC00519523,4/11/15,0,75,4,2015
USC00519523,4/12/15,0,76,4,2015
USC00519523,4/13/15,0,76,4,2015
USC00519523,4/14/15,0.07,74,4,2015
USC00519523,4/15/15,0.02,76,4,2015
USC00519523,4/16/15,0,74,4,2015
USC00519523,4/17/15,0.07,75,4,2015
USC00519523,4/18/15,0,76,4,2015
USC00519523,4/19/15,0.03,74,4,2015
USC00519523,4/20/15,0,74,4,2015
USC00519523,4/21/15,0,76,4,2015
USC00519523,4/22/15,0,69,4,2015
USC00519523,4/23/15,0.15,75,4,2015
USC00519523,4/24/15,0.25,75,4,2015
USC00519523,4/25/15,0.05,81,4,2015
USC00519523,4/26/15,0.02,81,4,2015
USC00519523,4/27/15,3.62,73,4,2015
USC00519523,4/29/15,0,76,4,2015
USC00519523,4/30/15,0,75,4,2015
USC00519523,5/1/15,0.05,75,5,2015
USC00519523,5/2/15,0,75,5,2015
USC00519523,5/3/15,0,74,5,2015
USC00519523,5/4/15,0,75,5,2015
USC00519523,5/5/15,0,75,5,2015
USC00519523,5/6/15,0,75,5,2015
USC00519523,5/7/15,0,77,5,2015
USC00519523,5/8/15,0.13,72,5,2015
USC00519523,5/9/15,0,75,5,2015
USC00519523,5/10/15,0,78,5,2015
USC00519523,5/11/15,0,74,5,2015
USC00519523,5/12/15,0,74,5,2015
USC00519523,5/13/15,0,77,5,2015
USC00519523,5/14/15,0,74,5,2015
USC00519523,5/15/15,0,74,5,2015
USC00519523,5/16/15,0,76,5,2015
USC00519523,5/17/15,0,78,5,2015
USC00519523,5/18/15,0,78,5,2015
USC00519523,5/19/15,0,77,5,2015
USC00519523,5/20/15,0,73,5,2015
USC00519523,5/21/15,0.17,72,5,2015
USC00519523,5/22/15,0,71,5,2015
USC00519523,5/23/15,1.32,75,5,2015
USC00519523,5/24/15,0,72,5,2015
USC00519523,5/25/15,0,73,5,2015
USC00519523,5/26/15,0,73,5,2015
USC00519523,5/27/15,0.13,71,5,2015
USC00519523,5/28/15,0.68,73,5,2015
USC00519523,5/29/15,0,72,5,2015
USC00519523,5/30/15,0.01,73,5,2015
USC00519523,5/31/15,0,76,5,2015
USC00519523,6/1/15,0.13,77,6,2015
USC00519523,6/2/15,0,78,6,2015
USC00519523,6/3/15,0,77,6,2015
USC00519523,6/4/15,0.07,75,6,2015
USC00519523,6/5/15,0.01,75,6,2015
USC00519523,6/6/15,0,80,6,2015
USC00519523,6/7/15,0,77,6,2015
USC00519523,6/8/15,0.01,77,6,2015
USC00519523,6/9/15,0.01,77,6,2015
USC00519523,6/10/15,0,80,6,2015
USC00519523,6/11/15,0,76,6,2015
USC00519523,6/12/15,0,78,6,2015
USC00519523,6/13/15,0,77,6,2015
USC00519523,6/14/15,0,79,6,2015
USC00519523,6/15/15,0,79,6,2015
USC00519523,6/16/15,0,77,6,2015
USC00519523,6/17/15,0.05,75,6,2015
USC00519523,6/18/15,0.18,76,6,2015
USC00519523,6/19/15,0,78,6,2015
USC00519523,6/20/15,0,78,6,2015
USC00519523,6/21/15,0,80,6,2015
USC00519523,6/22/15,0,78,6,2015
USC00519523,6/23/15,0.05,79,6,2015
USC00519523,6/24/15,0,79,6,2015
USC00519523,6/25/15,0.14,77,6,2015
USC00519523,6/26/15,0,77,6,2015
USC00519523,6/27/15,0,81,6,2015
USC00519523,6/29/15,0,75,6,2015
USC00519523,6/30/15,0,72,6,2015
USC00519523,7/1/15,0,71,7,2015
USC00519523,7/2/15,0,80,7,2015
USC00519523,7/6/15,0,80,7,2015
USC00519523,7/7/15,0,82,7,2015
USC00519523,7/8/15,0.26,79,7,2015
USC00519523,7/9/15,0,79,7,2015
USC00519523,7/10/15,0.3,78,7,2015
USC00519523,7/11/15,0.22,77,7,2015
USC00519523,7/12/15,0.43,78,7,2015
USC00519523,7/13/15,0.06,78,7,2015
USC00519523,7/14/15,0.05,78,7,2015
USC00519523,7/15/15,0,78,7,2015
USC00519523,7/16/15,0,78,7,2015
USC00519523,7/17/15,0.13,79,7,2015
USC00519523,7/18/15,0,80,7,2015
USC00519523,7/19/15,0.11,82,7,2015
USC00519523,7/20/15,0,80,7,2015
USC00519523,7/21/15,0,83,7,2015
USC00519523,7/23/15,0,84,7,2015
USC00519523,7/24/15,0.18,78,7,2015
USC00519523,7/25/15,0,79,7,2015
USC00519523,7/26/15,0.03,77,7,2015
USC00519523,7/27/15,0,80,7,2015
USC00519523,7/28/15,0,80,7,2015
USC00519523,7/29/15,0,81,7,2015
USC00519523,7/30/15,0,82,7,2015
USC00519523,7/31/15,0,79,7,2015
USC00519523,8/1/15,0.16,79,8,2015
USC00519523,8/2/15,0.01,84,8,2015
USC00519523,8/3/15,0,79,8,2015
USC00519523,8/4/15,0,78,8,2015
USC00519523,8/5/15,0.1,81,8,2015
USC00519523,8/6/15,0.13,80,8,2015
USC00519523,8/7/15,0,82,8,2015
USC00519523,8/8/15,0,82,8,2015
USC00519523,8/9/15,0.09,77,8,2015
USC00519523,8/10/15,0.01,80,8,2015
USC00519523,8/11/15,0,81,8,2015
USC00519523,8/12/15,0,81,8,2015
USC00519523,8/13/15,0.06,83,8,2015
USC00519523,8/14/15,0,80,8,2015
USC00519523,8/15/15,0,81,8,2015
USC00519523,8/16/15,0,81,8,2015
USC00519523,8/17/15,0.12,75,8,2015
USC00519523,8/18/15,1.14,76,8,2015
USC00519523,8/19/15,0.42,75,8,2015
USC00519523,8/20/15,1.05,75,8,2015
USC00519523,8/22/15,0,82,8,2015
USC00519523,8/23/15,0.07,81,8,2015
USC00519523,8/24/15,3.43,74,8,2015
USC00519523,8/25/15,0.12,80,8,2015
USC00519523,8/26/15,0.5,76,8,2015
USC00519523,8/27/15,2.29,76,8,2015
USC00519523,8/28/15,0.12,79,8,2015
USC00519523,8/29/15,0,82,8,2015
USC00519523,8/30/15,0.02,80,8,2015
USC00519523,8/31/15,0,80,8,2015
USC00519523,9/1/15,0.09,79,9,2015
USC00519523,9/3/15,0,79,9,2015
USC00519523,9/4/15,0.81,84,9,2015
USC00519523,9/6/15,0,76,9,2015
USC00519523,9/7/15,0.48,80,9,2015
USC00519523,9/8/15,1.16,77,9,2015
USC00519523,9/9/15,0,74,9,2015
USC00519523,9/10/15,0,80,9,2015
USC00519523,9/11/15,0.55,82,9,2015
USC00519523,9/12/15,2.28,83,9,2015
USC00519523,9/13/15,0.07,80,9,2015
USC00519523,9/14/15,0.31,77,9,2015
USC00519523,9/15/15,1.17,77,9,2015
USC00519523,9/16/15,0.01,80,9,2015
USC00519523,9/17/15,0,80,9,2015
USC00519523,9/18/15,0,81,9,2015
USC00519523,9/19/15,0,81,9,2015
USC00519523,9/20/15,0,82,9,2015
USC00519523,9/21/15,0.01,80,9,2015
USC00519523,9/22/15,0.11,80,9,2015
USC00519523,9/23/15,0.03,79,9,2015
USC00519523,9/24/15,0.08,78,9,2015
USC00519523,9/25/15,0.05,78,9,2015
USC00519523,9/26/15,0.01,80,9,2015
USC00519523,9/27/15,0.18,76,9,2015
USC00519523,9/28/15,0.14,78,9,2015
USC00519523,9/29/15,0.01,78,9,2015
USC00519523,10/2/15,0,75,10,2015
USC00519523,10/3/15,0,79,10,2015
USC00519523,10/4/15,0,78,10,2015
USC00519523,10/5/15,0.65,76,10,2015
USC00519523,10/6/15,0.55,77,10,2015
USC00519523,10/7/15,0.12,73,10,2015
USC00519523,10/8/15,0,72,10,2015
USC00519523,10/9/15,0.01,76,10,2015
USC00519523,10/11/15,0,77,10,2015
USC00519523,10/12/15,0.56,76,10,2015
USC00519523,10/13/15,2.24,76,10,2015
USC00519523,10/14/15,1.42,75,10,2015
USC00519523,10/15/15,0.75,74,10,2015
USC00519523,10/16/15,0.11,75,10,2015
USC00519523,10/17/15,0.15,79,10,2015
USC00519523,10/18/15,0.05,81,10,2015
USC00519523,10/20/15,0,77,10,2015
USC00519523,10/21/15,0.25,75,10,2015
USC00519523,10/22/15,0.07,76,10,2015
USC00519523,10/23/15,0,74,10,2015
USC00519523,10/24/15,0,77,10,2015
USC00519523,10/25/15,0,69,10,2015
USC00519523,10/26/15,0.01,77,10,2015
USC00519523,10/27/15,0.33,77,10,2015
USC00519523,10/28/15,0,75,10,2015
USC00519523,10/29/15,0.64,70,10,2015
USC00519523,10/30/15,0.11,73,10,2015
USC00519523,10/31/15,0.04,80,10,2015
USC00519523,11/1/15,0.17,81,11,2015
USC00519523,11/2/15,0,74,11,2015
USC00519523,11/3/15,0,78,11,2015
USC00519523,11/4/15,0.13,76,11,2015
USC00519523,11/5/15,0.15,76,11,2015
USC00519523,11/6/15,0,77,11,2015
USC00519523,11/7/15,0.21,76,11,2015
USC00519523,11/8/15,0.05,81,11,2015
USC00519523,11/9/15,0.07,77,11,2015
USC00519523,11/11/15,0,79,11,2015
USC00519523,11/12/15,0.03,80,11,2015
USC00519523,11/13/15,0.1,76,11,2015
USC00519523,11/14/15,0.12,77,11,2015
USC00519523,11/15/15,0,76,11,2015
USC00519523,11/16/15,0,77,11,2015
USC00519523,11/17/15,0,68,11,2015
USC00519523,11/18/15,0.23,74,11,2015
USC00519523,11/19/15,0.07,76,11,2015
USC00519523,11/20/15,1.75,73,11,2015
USC00519523,11/21/15,2.3,79,11,2015
USC00519523,11/22/15,1.84,76,11,2015
USC00519523,11/23/15,1.1,75,11,2015
USC00519523,11/24/15,1.12,73,11,2015
USC00519523,11/25/15,0.13,73,11,2015
USC00519523,11/26/15,0.58,76,11,2015
USC00519523,11/27/15,0.49,76,11,2015
USC00519523,11/28/15,0.02,78,11,2015
USC00519523,11/29/15,0.14,79,11,2015
USC00519523,11/30/15,0.01,76,11,2015
USC00519523,12/2/15,0,76,12,2015
USC00519523,12/3/15,0.03,75,12,2015
USC00519523,12/4/15,0,74,12,2015
USC00519523,12/5/15,0,76,12,2015
USC00519523,12/7/15,0,69,12,2015
USC00519523,12/8/15,0.04,71,12,2015
USC00519523,12/9/15,0.13,72,12,2015
USC00519523,12/10/15,0.14,74,12,2015
USC00519523,12/11/15,0.06,75,12,2015
USC00519523,12/12/15,0.41,72,12,2015
USC00519523,12/13/15,0.01,78,12,2015
USC00519523,12/14/15,0.03,69,12,2015
USC00519523,12/15/15,0.28,75,12,2015
USC00519523,12/16/15,0,75,12,2015
USC00519523,12/17/15,0.06,74,12,2015
USC00519523,12/18/15,0.12,74,12,2015
USC00519523,12/19/15,0.24,76,12,2015
USC00519523,12/20/15,0.04,73,12,2015
USC00519523,12/22/15,0,75,12,2015
USC00519523,12/23/15,0,75,12,2015
USC00519523,12/24/15,0,74,12,2015
USC00519523,12/25/15,0.23,79,12,2015
USC00519523,12/26/15,0.15,75,12,2015
USC00519523,12/27/15,0.48,76,12,2015
USC00519523,12/28/15,0.05,76,12,2015
USC00519523,12/29/15,0.01,69,12,2015
USC00519523,12/31/15,0,72,12,2015
USC00519523,1/1/16,0,64,1,2016
USC00519523,1/2/16,0.13,73,1,2016
USC00519523,1/3/16,0,69,1,2016
USC00519523,1/5/16,0,75,1,2016
USC00519523,1/6/16,0,74,1,2016
USC00519523,1/7/16,0,68,1,2016
USC00519523,1/8/16,0,65,1,2016
USC00519523,1/9/16,0,77,1,2016
USC00519523,1/10/16,0,71,1,2016
USC00519523,1/11/16,0,66,1,2016
USC00519523,1/12/16,0,68,1,2016
USC00519523,1/13/16,0,64,1,2016
USC00519523,1/14/16,0,62,1,2016
USC00519523,1/15/16,0,67,1,2016
USC00519523,1/16/16,0,69,1,2016
USC00519523,1/17/16,0,67,1,2016
USC00519523,1/18/16,0,71,1,2016
USC00519523,1/20/16,0,67,1,2016
USC00519523,1/21/16,0.39,70,1,2016
USC00519523,1/22/16,0,67,1,2016
USC00519523,1/24/16,0,73,1,2016
USC00519523,1/25/16,0.24,70,1,2016
USC00519523,1/26/16,0,67,1,2016
USC00519523,1/28/16,0,64,1,2016
USC00519523,1/30/16,0,68,1,2016
USC00519523,1/31/16,0,73,1,2016
USC00519523,2/1/16,0,69,2,2016
USC00519523,2/2/16,0.39,70,2,2016
USC00519523,2/3/16,0.03,73,2,2016
USC00519523,2/4/16,0,70,2,2016
USC00519523,2/5/16,0,69,2,2016
USC00519523,2/7/16,0,73,2,2016
USC00519523,2/8/16,0,61,2,2016
USC00519523,2/9/16,0,59,2,2016
USC00519523,2/10/16,0,70,2,2016
USC00519523,2/11/16,0,73,2,2016
USC00519523,2/12/16,0,73,2,2016
USC00519523,2/15/16,0,73,2,2016
USC00519523,2/16/16,0.04,72,2,2016
USC00519523,2/17/16,0.22,72,2,2016
USC00519523,2/18/16,0,72,2,2016
USC00519523,2/19/16,0.2,68,2,2016
USC00519523,2/20/16,0.05,65,2,2016
USC00519523,2/21/16,0.01,74,2,2016
USC00519523,2/22/16,0,74,2,2016
USC00519523,2/23/16,0,63,2,2016
USC00519523,2/24/16,0,66,2,2016
USC00519523,2/25/16,0,67,2,2016
USC00519523,2/26/16,0,71,2,2016
USC00519523,2/27/16,0,69,2,2016
USC00519523,2/28/16,0,67,2,2016
USC00519523,2/29/16,0,67,2,2016
USC00519523,3/1/16,0.33,73,3,2016
USC00519523,3/2/16,0,70,3,2016
USC00519523,3/3/16,0,68,3,2016
USC00519523,3/4/16,0,75,3,2016
USC00519523,3/5/16,0,73,3,2016
USC00519523,3/6/16,0,69,3,2016
USC00519523,3/7/16,0,68,3,2016
USC00519523,3/8/16,0.02,75,3,2016
USC00519523,3/9/16,0.3,68,3,2016
USC00519523,3/10/16,0,70,3,2016
USC00519523,3/11/16,0,72,3,2016
USC00519523,3/12/16,0,72,3,2016
USC00519523,3/14/16,0,74,3,2016
USC00519523,3/16/16,0,69,3,2016
USC00519523,3/17/16,0,69,3,2016
USC00519523,3/18/16,0,70,3,2016
USC00519523,3/21/16,0,72,3,2016
USC00519523,3/22/16,0,69,3,2016
USC00519523,3/23/16,1.05,70,3,2016
USC00519523,3/24/16,0,73,3,2016
USC00519523,3/25/16,0.03,75,3,2016
USC00519523,3/26/16,0.03,77,3,2016
USC00519523,3/27/16,0,76,3,2016
USC00519523,3/28/16,0,73,3,2016
USC00519523,3/29/16,0.04,75,3,2016
USC00519523,3/30/16,0,69,3,2016
USC00519523,3/31/16,0.01,69,3,2016
USC00519523,4/1/16,0,76,4,2016
USC00519523,4/2/16,0,76,4,2016
USC00519523,4/3/16,0,78,4,2016
USC00519523,4/4/16,0,78,4,2016
USC00519523,4/6/16,0,70,4,2016
USC00519523,4/7/16,0,72,4,2016
USC00519523,4/8/16,0,75,4,2016
USC00519523,4/9/16,0,76,4,2016
USC00519523,4/10/16,0,76,4,2016
USC00519523,4/11/16,0,75,4,2016
USC00519523,4/12/16,0,77,4,2016
USC00519523,4/13/16,0.18,77,4,2016
USC00519523,4/14/16,0.08,77,4,2016
USC00519523,4/15/16,0.04,79,4,2016
USC00519523,4/16/16,0,76,4,2016
USC00519523,4/17/16,0.09,72,4,2016
USC00519523,4/18/16,0.46,73,4,2016
USC00519523,4/20/16,0,74,4,2016
USC00519523,4/21/16,0,75,4,2016
USC00519523,4/22/16,0,77,4,2016
USC00519523,4/23/16,0.04,77,4,2016
USC00519523,4/24/16,0.29,75,4,2016
USC00519523,4/25/16,0,79,4,2016
USC00519523,4/26/16,0,76,4,2016
USC00519523,4/27/16,0,79,4,2016
USC00519523,4/28/16,0,79,4,2016
USC00519523,4/29/16,0,77,4,2016
USC00519523,4/30/16,0,77,4,2016
USC00519523,5/1/16,0.09,78,5,2016
USC00519523,5/2/16,0.07,75,5,2016
USC00519523,5/3/16,0,78,5,2016
USC00519523,5/4/16,0,75,5,2016
USC00519523,5/5/16,0.27,77,5,2016
USC00519523,5/6/16,0,73,5,2016
USC00519523,5/7/16,1.8,71,5,2016
USC00519523,5/8/16,0.75,71,5,2016
USC00519523,5/9/16,0.02,73,5,2016
